f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,label
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,31.0,-15.9,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,26.0,7.3,4.0,0.0,0.0,0.0,34.5,-16.0,1.0,27.0,15.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,-16.0,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,27.0,2.8,2.0,0.0,0.0,0.0,29.0,-26.9,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,-16.0,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,-27.1,1.0,27.0,9.7,normal
1.0,4783.0,15.0,1.0,27.0,1.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,27.0,1.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,-26.9,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,27.0,6.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,-15.8,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,24.0,3.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,-16.1,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,-15.9,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,-15.9,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,-15.9,1.0,27.0,9.7,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,-16.0,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,-16.0,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,-16.0,1.0,27.0,9.7,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,-27.0,1.0,27.0,15.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,-16.0,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,-27.1,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,-16.0,1.0,27.0,9.7,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,27.0,1.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,27.0,1.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,-27.0,1.0,27.0,9.7,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,-27.1,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,-16.0,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,28.2,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,-16.0,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,-27.0,1.0,27.0,4.9,normal
1.0,4783.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,24.0,1.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,27.0,888.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4783.0,15.0,1.0,27.0,2.8,2.0,0.0,0.0,0.0,32.6,-16.0,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,28.1,-27.1,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,-27.1,1.0,27.0,4.9,normal
1.0,4782.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,-27.1,1.0,27.0,9.7,normal
1.0,4784.0,15.0,1.0,18.0,53.0,26.0,0.0,0.0,0.0,25.4,-28.4,1.0,26.0,70.0,normal
1.0,4784.0,15.0,1.0,27.0,8.2,3.0,0.0,0.0,0.0,27.9,-27.2,1.0,27.0,15.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,27.0,7.5,4.0,0.0,0.0,0.0,28.0,-27.1,1.0,27.0,4.9,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,-27.1,1.0,27.0,4.9,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,27.0,7.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,-27.2,1.0,27.0,4.9,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,27.0,7.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,27.0,10.0,6.0,0.0,0.0,0.0,27.7,-27.2,1.0,27.0,4.9,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,27.0,7.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,-27.0,1.0,27.0,4.9,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,-27.0,1.0,27.0,9.7,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,-26.9,1.0,27.0,4.9,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,-27.0,1.0,27.0,4.9,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,-27.0,1.0,27.0,4.9,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,-27.0,1.0,27.0,9.7,normal
1.0,4784.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,-26.9,1.0,27.0,9.7,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,-27.0,1.0,27.0,4.9,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,-26.9,1.0,27.0,4.9,normal
1.0,4784.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4784.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,15.0,22.0,18.0,0.0,0.0,0.0,25.2,-27.7,1.0,24.0,28.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,-28.1,1.0,27.0,4.9,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,27.0,6.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,27.0,2.8,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,-27.1,1.0,27.0,4.9,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,27.0,2.8,2.0,0.0,0.0,0.0,29.0,-27.1,1.0,27.0,4.9,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,-27.1,1.0,27.0,4.9,normal
1.0,4785.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,5.0,2.5,1.0,0.0,0.0,14.0,28.5,-15.1,1.0,9.0,4.2,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,14.0,16.0,14.0,0.0,0.0,0.0,30.5,-17.1,1.0,28.0,14.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,27.0,2.8,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,-15.9,1.0,27.0,4.9,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,-27.0,1.0,27.0,9.7,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,-15.9,1.0,27.0,4.9,normal
1.0,4785.0,15.0,1.0,27.0,2.8,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,24.0,3.3,2.0,0.0,0.0,0.0,27.3,-27.0,1.0,27.0,4.9,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,27.0,2.8,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,27.2,-27.1,1.0,27.0,4.9,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,-15.9,1.0,27.0,4.9,normal
1.0,4785.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,-15.9,1.0,27.0,9.7,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,27.0,3.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4785.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
1.0,4786.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal
